448,448,79,22,0
449,449,90,22,0
450,450,69,22,0
451,451,60,22,0
452,452,68,22,0
453,453,37,22,0
454,454,24,22,0
455,455,46,22,0
456,456,100,22,0
457,457,61,22,0
458,458,62,22,0
459,459,17,22,0
460,460,96,23,0
461,461,35,23,0
462,462,27,23,0
463,463,27,23,0
464,464,95,23,0
465,465,46,23,0
466,466,69,23,0
467,467,40,23,0
468,468,88,23,0
469,469,96,23,0
470,470,7,23,0
471,471,7,23,0
472,472,53,23,0
473,473,55,23,0
474,474,42,23,0
475,475,55,23,0
476,476,82,23,0
477,477,38,23,0
478,478,92,23,0
479,479,86,23,0
480,480,84,24,0
481,481,0,24,0
482,482,45,24,0
483,483,17,24,0
484,484,42,24,0
485,485,62,24,0
486,486,21,24,0
487,487,34,24,0
488,488,30,24,0
489,489,47,24,0
490,490,66,24,0
491,491,32,24,0
492,492,22,24,0
493,493,35,24,0
494,494,58,24,0
495,495,43,24,0
496,496,61,24,0
497,497,6,24,0
498,498,11,24,0
499,499,68,24,0
500,500,53,25,0
501,501,25,25,0
502,502,71,25,0
503,503,34,25,0
504,504,36,25,0
505,505,75,25,0
506,506,94,25,0
507,507,24,25,0
508,508,29,25,0
509,509,43,25,0
510,510,42,25,0
511,511,97,25,0
512,512,97,25,0
513,513,42,25,0
514,514,70,25,0
515,515,88,25,0
516,516,22,25,0
517,517,72,25,0
518,518,12,25,0
519,519,61,25,0
520,520,85,26,0
521,521,8,26,0
522,522,96,26,0
523,523,31,26,0
524,524,19,26,0
525,525,16,26,0
526,526,66,26,0
527,527,17,26,0
528,528,99,26,0
529,529,3,26,0
530,530,21,26,0
531,531,60,26,0
532,532,35,26,0
533,533,35,26,0
534,534,75,26,0
535,535,47,26,0
536,536,94,26,0
537,537,83,26,0
538,538,9,26,0
539,539,1,26,0
540,540,61,27,0
541,541,90,27,0
542,542,45,27,0
543,543,32,27,0
544,544,35,27,0
545,545,97,27,0
546,546,60,27,0
547,547,35,27,0
548,548,53,27,0
549,549,90,27,0
550,550,59,27,0
551,551,63,27,0
552,552,59,27,0
553,553,41,27,0
554,554,99,27,0
555,555,78,27,0
556,556,7,27,0
557,557,52,27,0
558,558,88,27,0
559,559,4,27,0
560,560,63,28,0
561,561,47,28,0
562,562,79,28,0
563,563,97,28,0
564,564,60,28,0
565,565,53,28,0
566,566,32,28,0
567,567,95,28,0
568,568,92,28,0
569,569,81,28,0
570,570,51,28,0
571,571,47,28,0
572,572,1,28,0
573,573,12,28,0
574,574,76,28,0
575,575,38,28,0
576,576,43,28,0
577,577,57,28,0
578,578,67,28,0
579,579,66,28,0
580,580,15,29,0
581,581,73,29,0
582,582,95,29,0
583,583,49,29,0
584,584,62,29,0
585,585,69,29,0
586,586,25,29,0
587,587,15,29,0
588,588,32,29,0
589,589,61,29,0
590,590,97,29,0
591,591,51,29,0
592,592,42,29,0
593,593,43,29,0
594,594,20,29,0
595,595,8,29,0
596,596,11,29,0
597,597,59,29,0
598,598,37,29,0
599,599,38,29,0
600,600,98,30,0
601,601,1,30,0
602,602,77,30,0
603,603,72,30,0
604,604,29,30,0
605,605,25,30,0
606,606,66,30,0
607,607,51,30,0
608,608,79,30,0
609,609,74,30,0
610,610,5,30,0
611,611,87,30,0
612,612,50,30,0
613,613,62,30,0
614,614,32,30,0
615,615,33,30,0
616,616,70,30,0
617,617,47,30,0
618,618,80,30,0
619,619,29,30,0
620,620,59,31,0
621,621,62,31,0
622,622,55,31,0
623,623,56,31,0
624,624,61,31,0
625,625,17,31,0
626,626,1,31,0
627,627,58,31,0
628,628,59,31,0
629,629,59,31,0
630,630,79,31,0
631,631,85,31,0
632,632,36,31,0
633,633,56,31,0
634,634,94,31,0
635,635,12,31,0
636,636,49,31,0
637,637,52,31,0
638,638,21,31,0
639,639,56,31,0
640,640,54,32,0
641,641,20,32,0
642,642,61,32,0
643,643,42,32,0
644,644,91,32,0
645,645,55,32,0
646,646,7,32,0
647,647,35,32,0
648,648,55,32,0
649,649,0,32,0
650,650,86,32,0
651,651,99,32,0
652,652,12,32,0
653,653,53,32,0
654,654,5,32,0
655,655,19,32,0
656,656,24,32,0
657,657,68,32,0
658,658,43,32,0
659,659,31,32,0
660,660,63,33,0
661,661,96,33,0
662,662,96,33,0
663,663,93,33,0
664,664,93,33,0
665,665,95,33,0
666,666,75,33,0
667,667,63,33,0
668,668,54,33,0
669,669,90,33,0
670,670,18,33,0
671,671,12,33,0
672,672,7,33,0
673,673,11,33,0
674,674,40,33,0
675,675,78,33,0
676,676,36,33,0
677,677,48,33,0
678,678,80,33,0
679,679,11,33,0
680,680,7,34,0
681,681,27,34,0
682,682,96,34,0
683,683,83,34,0
684,684,23,34,0
685,685,90,34,0
686,686,43,34,0
687,687,98,34,0
688,688,92,34,0
689,689,42,34,0
690,690,8,34,0
691,691,87,34,0
692,692,67,34,0
693,693,32,34,0
694,694,13,34,0
695,695,12,34,0
696,696,95,34,0
697,697,39,34,0
698,698,42,34,0
699,699,36,34,0
700,700,72,35,0
701,701,4,35,0
702,702,68,35,0
703,703,97,35,0
704,704,81,35,0
705,705,31,35,0
706,706,70,35,0
707,707,96,35,0
708,708,52,35,0
709,709,10,35,0
710,710,83,35,0
711,711,15,35,0
712,712,75,35,0
713,713,96,35,0
714,714,93,35,0
715,715,74,35,0
716,716,9,35,0
717,717,4,35,0
718,718,25,35,0
719,719,37,35,0
720,720,40,36,0
721,721,1,36,0
722,722,85,36,0
723,723,68,36,0
724,724,61,36,0
725,725,54,36,0
726,726,9,36,0
727,727,81,36,0
728,728,23,36,0
729,729,6,36,0
730,730,39,36,0
731,731,15,36,0
732,732,65,36,0
733,733,88,36,0
734,734,99,36,0
735,735,22,36,0
736,736,40,36,0
737,737,89,36,0
738,738,3,36,0
739,739,20,36,0
740,740,53,37,0
741,741,61,37,0
742,742,12,37,0
743,743,38,37,0
744,744,15,37,0
745,745,53,37,0
746,746,14,37,0
747,747,72,37,0
748,748,48,37,0
749,749,28,37,0
750,750,5,37,0
751,751,37,37,0
752,752,61,37,0
753,753,4,37,0
754,754,45,37,0
755,755,89,37,0
756,756,76,37,0
757,757,92,37,0
758,758,98,37,0
759,759,74,37,0
760,760,92,38,0
761,761,57,38,0
762,762,72,38,0
763,763,17,38,0
764,764,76,38,0
765,765,85,38,0
766,766,84,38,0
767,767,98,38,0
768,768,12,38,0
769,769,98,38,0
770,770,39,38,0
771,771,7,38,0
772,772,99,38,0
773,773,79,38,0
774,774,83,38,0
775,775,40,38,0
776,776,20,38,0
777,777,28,38,0
778,778,49,38,0
779,779,87,38,0
780,780,30,39,0
781,781,44,39,0
782,782,61,39,0
783,783,25,39,0
784,784,62,39,0
785,785,89,39,0
786,786,54,39,0
787,787,32,39,0
788,788,60,39,0
789,789,32,39,0
790,790,65,39,0
791,791,29,39,0
792,792,91,39,0
793,793,81,39,0
794,794,96,39,0
795,795,28,39,0
796,796,17,39,0
797,797,57,39,0
798,798,91,39,0
799,799,0,39,0
800,800,80,40,0
801,801,93,40,0
802,802,75,40,0
803,803,63,40,0
804,804,8,40,0
805,805,48,40,0
806,806,56,40,0
807,807,98,40,0
808,808,50,40,0
809,809,7,40,0
810,810,1,40,0
811,811,10,40,0
812,812,100,40,0
813,813,6,40,0
814,814,87,40,0
815,815,54,40,0
816,816,74,40,0
817,817,51,40,0
818,818,3,40,0
819,819,36,40,0
820,820,64,41,0
821,821,12,41,0
822,822,60,41,0
823,823,2,41,0
824,824,92,41,0
825,825,75,41,0
826,826,46,41,0
827,827,15,41,0
828,828,94,41,0
829,829,48,41,0
830,830,83,41,0
831,831,48,41,0
832,832,18,41,0
833,833,74,41,0
834,834,69,41,0
835,835,21,41,0
836,836,91,41,0
837,837,61,41,0
838,838,80,41,0
839,839,62,41,0
840,840,0,42,0
841,841,13,42,0
842,842,24,42,0
843,843,57,42,0
844,844,81,42,0
845,845,1,42,0
846,846,56,42,0
847,847,79,42,0
848,848,17,42,0
849,849,76,42,0
850,850,11,42,0
851,851,48,42,0
852,852,47,42,0
853,853,26,42,0
854,854,26,42,0
855,855,67,42,0
856,856,63,42,0
857,857,53,42,0
858,858,27,42,0
859,859,8,42,0
860,860,62,43,0
861,861,43,43,0
862,862,44,43,0
863,863,38,43,0
864,864,55,43,0
865,865,75,43,0
866,866,3,43,0
867,867,2,43,0
868,868,37,43,0
869,869,88,43,0
870,870,89,43,0
871,871,36,43,0
872,872,8,43,0
873,873,89,43,0
874,874,82,43,0
875,875,36,43,0
876,876,87,43,0
877,877,55,43,0
878,878,26,43,0
879,879,22,43,0
880,880,34,44,0
881,881,83,44,0
882,882,51,44,0
883,883,11,44,0
884,884,67,44,0
885,885,1,44,0
886,886,90,44,0
887,887,62,44,0
888,888,61,44,0
889,889,53,44,0
890,890,55,44,0
891,891,13,44,0
892,892,18,44,0
893,893,43,44,0
894,894,49,44,0
895,895,93,44,0
896,896,99,44,0
897,897,51,44,0
898,898,4,44,0
899,899,59,44,0
900,900,35,45,0
901,901,84,45,0
902,902,12,45,0
903,903,24,45,0
904,904,67,45,0
905,905,48,45,0
906,906,80,45,0
907,907,65,45,0
908,908,43,45,0
909,909,66,45,0
910,910,48,45,0
911,911,93,45,0
912,912,9,45,0
913,913,46,45,0
914,914,73,45,0
915,915,63,45,0
916,916,94,45,0
917,917,42,45,0
918,918,75,45,0
919,919,72,45,0
920,920,86,46,0
921,921,21,46,0
922,922,57,46,0
923,923,9,46,0
924,924,21,46,0
925,925,47,46,0
926,926,18,46,0
927,927,87,46,0
928,928,15,46,0
929,929,3,46,0
930,930,55,46,0
931,931,84,46,0
932,932,82,46,0
933,933,21,46,0
934,934,55,46,0
935,935,55,46,0
936,936,51,46,0
937,937,73,46,0
938,938,51,46,0
939,939,50,46,0
940,940,34,47,0
941,941,75,47,0
942,942,76,47,0
943,943,44,47,0
944,944,1,47,0
945,945,46,47,0
946,946,78,47,0
947,947,90,47,0
948,948,14,47,0
949,949,53,47,0
950,950,85,47,0
951,951,60,47,0
952,952,50,47,0
953,953,0,47,0
954,954,93,47,0
955,955,80,47,0
956,956,4,47,0
957,957,36,47,0
958,958,2,47,0
959,959,86,47,0
960,960,30,48,0
961,961,82,48,0
962,962,96,48,0
963,963,22,48,0
964,964,63,48,0
965,965,81,48,0
966,966,93,48,0
967,967,70,48,0
968,968,6,48,0
969,969,99,48,0
970,970,27,48,0
971,971,24,48,0
972,972,23,48,0
973,973,85,48,0
974,974,34,48,0
975,975,61,48,0
976,976,9,48,0
977,977,44,48,0
978,978,42,48,0
979,979,76,48,0
980,980,6,49,0
981,981,57,49,0
982,982,66,49,0
983,983,80,49,0
984,984,96,49,0
985,985,49,49,0
986,986,99,49,0
987,987,95,49,0
988,988,19,49,0
989,989,66,49,0
990,990,81,49,0
991,991,82,49,0
992,992,92,49,0
993,993,7,49,0
994,994,86,49,0
995,995,51,49,0
996,996,69,49,0
997,997,30,49,0
998,998,50,49,0
999,999,10,49,0
1000,1000,0,50,0
1001,1001,93,50,0
1002,1002,83,50,0
1003,1003,58,50,0
1004,1004,89,50,0
1005,1005,24,50,0
1006,1006,86,50,0
1007,1007,55,50,0
1008,1008,22,50,0
1009,1009,32,50,0
1010,1010,45,50,0
1011,1011,86,50,0
1012,1012,88,50,0
1013,1013,36,50,0
1014,1014,45,50,0
1015,1015,98,50,0
1016,1016,26,50,0
1017,1017,53,50,0
1018,1018,35,50,0
1019,1019,7,50,0
1020,1020,82,51,0
1021,1021,32,51,0
1022,1022,68,51,0
1023,1023,33,51,0
1024,1024,30,51,0
1025,1025,98,51,0
1026,1026,62,51,0
1027,1027,90,51,0
1028,1028,8,51,0
1029,1029,74,51,0
1030,1030,32,51,0
1031,1031,45,51,0
1032,1032,81,51,0
1033,1033,82,51,0
1034,1034,23,51,0
1035,1035,9,51,0
1036,1036,68,51,0
1037,1037,94,51,0
1038,1038,90,51,0
1039,1039,45,51,0
1040,1040,17,52,0
1041,1041,25,52,0
1042,1042,21,52,0
1043,1043,73,52,0
1044,1044,8,52,0
1045,1045,100,52,0
1046,1046,61,52,0
1047,1047,55,52,0
1048,1048,12,52,0
1049,1049,40,52,0
1050,1050,71,52,0
1051,1051,54,52,0
1052,1052,38,52,0
1053,1053,87,52,0
1054,1054,1,52,0
1055,1055,80,52,0
1056,1056,72,52,0
1057,1057,54,52,0
1058,1058,47,52,0
1059,1059,39,52,0
1060,1060,91,53,0
1061,1061,97,53,0
1062,1062,35,53,0
1063,1063,34,53,0
1064,1064,15,53,0
1065,1065,51,53,0
1066,1066,7,53,0
1067,1067,30,53,0
1068,1068,19,53,0
1069,1069,95,53,0
1070,1070,76,53,0
1071,1071,71,53,0
1072,1072,95,53,0
1073,1073,81,53,0
1074,1074,97,53,0
1075,1075,62,53,0
1076,1076,76,53,0
1077,1077,45,53,0
1078,1078,40,53,0
1079,1079,9,53,0
1080,1080,70,54,0
1081,1081,33,54,0
1082,1082,100,54,0
1083,1083,20,54,0
1084,1084,56,54,0
1085,1085,47,54,0
1086,1086,31,54,0
1087,1087,69,54,0
1088,1088,98,54,0
1089,1089,70,54,0
1090,1090,57,54,0
1091,1091,95,54,0
1092,1092,10,54,0
1093,1093,0,54,0
1094,1094,46,54,0
1095,1095,38,54,0
1096,1096,25,54,0
1097,1097,1,54,0
1098,1098,89,54,0
1099,1099,46,54,0
1100,1100,44,55,0
1101,1101,33,55,0
1102,1102,12,55,0
1103,1103,92,55,0
1104,1104,8,55,0
1105,1105,100,55,0
1106,1106,71,55,0
1107,1107,56,55,0
1108,1108,97,55,0
1109,1109,54,55,0
1110,1110,28,55,0
1111,1111,86,55,0
1112,1112,15,55,0
1113,1113,26,55,0
1114,1114,59,55,0
1115,1115,81,55,0
1116,1116,89,55,0
1117,1117,97,55,0
1118,1118,30,55,0
1119,1119,52,55,0
1120,1120,23,56,0
1121,1121,4,56,0
1122,1122,48,56,0
1123,1123,87,56,0
1124,1124,40,56,0
1125,1125,20,56,0
1126,1126,79,56,0
1127,1127,39,56,0
1128,1128,19,56,0
1129,1129,23,56,0
1130,1130,90,56,0
1131,1131,25,56,0
1132,1132,54,56,0
1133,1133,8,56,0
1134,1134,36,56,0
1135,1135,12,56,0
1136,1136,89,56,0
1137,1137,98,56,0
1138,1138,91,56,0
1139,1139,88,56,0
1140,1140,100,57,0
1141,1141,75,57,0
1142,1142,95,57,0
1143,1143,41,57,0
1144,1144,81,57,0
1145,1145,72,57,0
1146,1146,46,57,0
1147,1147,61,57,0
1148,1148,18,57,0
1149,1149,100,57,0
1150,1150,94,57,0
1151,1151,2,57,0
1152,1152,32,57,0
1153,1153,82,57,0
1154,1154,64,57,0
1155,1155,100,57,0
1156,1156,41,57,0
1157,1157,66,57,0
1158,1158,97,57,0
1159,1159,47,57,0
1160,1160,98,58,0
1161,1161,90,58,0
1162,1162,0,58,0
1163,1163,58,58,0
1164,1164,83,58,0
1165,1165,87,58,0
1166,1166,81,58,0
1167,1167,78,58,0
1168,1168,63,58,0
1169,1169,42,58,0
1170,1170,83,58,0
1171,1171,10,58,0
1172,1172,96,58,0
1173,1173,9,58,0
1174,1174,67,58,0
1175,1175,25,58,0
1176,1176,64,58,0
1177,1177,70,58,0
1178,1178,78,58,0
1179,1179,26,58,0
1180,1180,29,59,0
1181,1181,24,59,0
1182,1182,69,59,0
1183,1183,100,59,0
1184,1184,12,59,0
1185,1185,14,59,0
1186,1186,14,59,0
1187,1187,27,59,0
1188,1188,27,59,0
1189,1189,50,59,0
1190,1190,56,59,0
1191,1191,55,59,0
1192,1192,11,59,0
1193,1193,36,59,0
1194,1194,51,59,0
1195,1195,63,59,0
1196,1196,78,59,0
1197,1197,95,59,0
1198,1198,52,59,0
1199,1199,78,59,0
1200,1200,71,60,0
1201,1201,71,60,0
1202,1202,100,60,0
1203,1203,4,60,0
1204,1204,97,60,0
1205,1205,6,60,0
1206,1206,79,60,0
1207,1207,88,60,0
1208,1208,40,60,0
1209,1209,39,60,0
1210,1210,56,60,0
1211,1211,52,60,0
1212,1212,96,60,0
1213,1213,6,60,0
1214,1214,0,60,0
1215,1215,23,60,0
1216,1216,86,60,0
1217,1217,55,60,0
1218,1218,32,60,0
1219,1219,5,60,0
1220,1220,100,61,0
1221,1221,38,61,0
1222,1222,70,61,0
1223,1223,27,61,0
1224,1224,84,61,0
1225,1225,48,61,0
1226,1226,86,61,0
1227,1227,14,61,0
1228,1228,68,61,0
1229,1229,76,61,0
1230,1230,52,61,0
1231,1231,43,61,0
1232,1232,48,61,0
1233,1233,58,61,0
1234,1234,17,61,0
1235,1235,38,61,0
1236,1236,11,61,0
1237,1237,85,61,0
1238,1238,11,61,0
1239,1239,31,61,0
1240,1240,25,62,0
1241,1241,81,62,0
1242,1242,0,62,0
1243,1243,5,62,0
1244,1244,51,62,0
1245,1245,35,62,0
1246,1246,55,62,0
1247,1247,39,62,0
1248,1248,76,62,0
1249,1249,4,62,0
1250,1250,95,62,0
1251,1251,53,62,0
1252,1252,49,62,0
1253,1253,20,62,0
1254,1254,0,62,0
1255,1255,60,62,0
1256,1256,73,62,0
1257,1257,34,62,0
1258,1258,76,62,0
1259,1259,95,62,0
1260,1260,49,63,0
1261,1261,22,63,0
1262,1262,79,63,0
1263,1263,9,63,0
1264,1264,9,63,0
1265,1265,92,63,0
1266,1266,71,63,0
1267,1267,43,63,0
1268,1268,46,63,0
1269,1269,88,63,0
1270,1270,61,63,0
1271,1271,5,63,0
1272,1272,27,63,0
1273,1273,74,63,0
1274,1274,6,63,0
1275,1275,86,63,0
1276,1276,69,63,0
1277,1277,34,63,0
1278,1278,64,63,0
1279,1279,74,63,0
1280,1280,96,64,0
1281,1281,87,64,0
1282,1282,11,64,0
1283,1283,19,64,0
1284,1284,9,64,0
1285,1285,59,64,0
1286,1286,25,64,0
1287,1287,20,64,0
1288,1288,21,64,0
1289,1289,62,64,0
1290,1290,71,64,0
1291,1291,25,64,0
1292,1292,85,64,0
1293,1293,0,64,0
1294,1294,77,64,0
1295,1295,25,64,0
1296,1296,45,64,0
1297,1297,16,64,0
1298,1298,49,64,0
1299,1299,99,64,0
1300,1300,100,65,0
1301,1301,63,65,0
1302,1302,15,65,0
1303,1303,80,65,0
1304,1304,95,65,0
1305,1305,91,65,0
1306,1306,6,65,0
1307,1307,76,65,0
1308,1308,2,65,0
1309,1309,67,65,0
1310,1310,0,65,0
1311,1311,33,65,0
1312,1312,28,65,0
1313,1313,39,65,0
1314,1314,68,65,0
1315,1315,79,65,0
1316,1316,19,65,0
1317,1317,22,65,0
1318,1318,17,65,0
1319,1319,32,65,0
1320,1320,63,66,0
1321,1321,21,66,0
1322,1322,98,66,0
1323,1323,84,66,0
1324,1324,64,66,0
1325,1325,72,66,0
1326,1326,20,66,0
1327,1327,13,66,0
1328,1328,62,66,0
1329,1329,55,66,0
1330,1330,24,66,0
1331,1331,75,66,0
1332,1332,29,66,0
